session,predicted_company,ensemble_score,n_headlines,score_margin,split
1137,Grevon Biotech,0.45833759707578553,6,0.32126477748169796,public_test
1138,Talvyn Goods,1.0965317242150812,3,1.3097026101796674,public_test
1139,Orevar Marketplace,0.626040615027807,2,0.38298084378087316,public_test
1140,Talvyn Goods,0.40910443270463026,2,0.03361136666612019,public_test
1141,Zrovex Industries,0.8253618004827139,2,0.7300016063459479,public_test
1142,Prynis Systems,0.6384498725106946,3,0.2040910956870955,public_test
1143,Xelvol Biotech,0.656804512891692,3,0.864946911171917,public_test
1144,Jorvyl Securities,0.5538874689354666,4,0.2530483693707552,public_test
1145,Jorval Trading,0.4669906896802952,2,0.4214928429672849,public_test
1146,Orevov Solutions,1.0707492412277109,3,0.9651126697107643,public_test
1147,Krevum Pharmaceuticals,0.5039760799806052,3,0.2105146112619808,public_test
1148,Xelvol Biotech,0.3473406811294527,4,0.5054839825762887,public_test
1149,Ixenix Technologies,0.684957668361271,6,0.35224743503481926,public_test
1150,Krevan Investments,0.5990607896756114,1,0.5807920679440907,public_test
1151,Varvov Retail,0.8321870535848721,5,1.0869891946762729,public_test
1152,Talvep Computing,0.5639279240242674,3,0.7737568910275294,public_test
1153,Prynis Systems,0.27232089088165634,2,0.04934192457415165,public_test
1154,Relvos Biosciences,0.7364299506328782,5,0.3299258703935029,public_test
1155,Ixenix Technologies,0.45688312737880404,2,0.05961425921076097,public_test
1156,Urvel Grid,0.936410120804298,2,0.1553109645274351,public_test
1157,Crevol Retail,0.5103411906849356,4,0.41521662419067185,public_test
1158,Ervan Capital,0.13647351252365014,1,0.04450152696446784,public_test
1159,Ixenis Outlets,0.8562452205360309,5,0.42886059827116263,public_test
1160,Frelis Genomics,0.47791392122170984,3,0.5245689082632824,public_test
1161,Jorvix Diagnostics,0.941079844894304,7,0.6291125487811243,public_test
1162,Crevol Retail,0.5297243932915083,3,0.3720690545744392,public_test
1163,Brevep Systems,0.9129609933064669,3,0.47886233622777774,public_test
1164,Prynis Systems,0.22651203941249348,2,0.07414585836460993,public_test
1165,Holtum Asset,0.7685127762529689,1,0.9132143234092128,public_test
1166,Plevum Partners,0.745128746840589,1,0.829996250429306,public_test
1167,Crevol Retail,0.5839179941954216,3,0.3816720865145961,public_test
1168,Plevik Energy,0.6556738943408471,2,0.41353775499190026,public_test
1169,Zrovum Biopharma,0.6664458816641957,3,0.25584599748385173,public_test
1170,Holtar Stores,1.091223032619172,3,1.0248938381345651,public_test
1171,Plevyl Advisors,0.6077337639184808,6,0.23930196169073675,public_test
1172,Brevon Microchips,0.49545884786556516,1,0.10050583745753983,public_test
1173,Kelvik Power,0.8417323818402365,3,1.1572848402473477,public_test
1174,Holtum Asset,0.35637140462335615,2,0.3355072792023468,public_test
1175,Nerval Biopharma,0.8382431751086952,4,0.8031053630202479,public_test
1176,Ixenix Technologies,0.8032606868054394,4,0.2589767640146109,public_test
1177,Calvis Sciences,0.9761647832937165,5,1.0363566407703804,public_test
1178,Ixenix Technologies,0.9456330414992844,3,1.1195557326604388,public_test
1179,Krevan Investments,0.9031558072658079,3,0.8564886404051578,public_test
1180,Arnos Marketplace,0.5413246028539151,3,0.21030309658272095,public_test
1181,Kelvos Resources,1.0599508036702392,4,0.9866551080311845,public_test
1182,Plevep Power,0.6567379794529028,2,0.609242494589586,public_test
1183,Jovik Asset,0.9134856683955579,3,0.6095114937556413,public_test
1184,Jovor Networks,0.6928361573047723,4,0.8366009948016542,public_test
1185,Grevon Biotech,0.5093461725179504,4,0.6332067174769967,public_test
1186,Plevep Power,0.8119747711985885,4,0.5082416455133043,public_test
1187,Krevum Pharmaceuticals,0.6517915726533356,1,0.6535631993766812,public_test
1188,Nolvis Devices,0.5336009792187908,2,0.19897320086273684,public_test
1189,Creven Securities,0.7657655473049604,4,0.8584932693698327,public_test
1190,Nolvis Devices,0.664673610685257,3,0.1266624454487707,public_test
1191,Ixenis Outlets,0.4781003846459517,2,0.44499738868468103,public_test
1192,Halvax Networks,0.7071056934921738,5,1.4142113869843476,public_test
1193,Myrnon Therapeutics,0.3296308365676739,1,0.23424085126684469,public_test
1194,Orevex Renewables,1.0367287490009702,2,1.1032299438455282,public_test
1195,Nerval Biopharma,1.0799717706046812,2,1.0954917172871432,public_test
1196,Halvax Networks,1.2020078994730639,4,1.2528139969445515,public_test
1197,Myrnep Technologies,0.5661945528894584,2,0.5306574252219087,public_test
1198,Zelvel Capital,0.6892870505420027,4,0.3626105117495984,public_test
1199,Jorval Trading,0.30006897378433406,1,0.3560733614692599,public_test
1200,Frelol Software,0.8563881151530147,1,0.6629820991777866,public_test
1201,Plevik Energy,0.7236923527639082,5,0.09042776179674394,public_test
1202,Ixenis Outlets,0.9199323980405462,1,0.9035853172837022,public_test
1203,Plevum Partners,1.114439089600507,5,0.8578271314964245,public_test
1204,Yorval Partners,1.0118054637127831,3,1.2214949401763036,public_test
1205,Orevex Renewables,0.824947957996384,2,1.089374325563045,public_test
1206,Nolvav Commerce,0.7931630247232448,1,0.8865168169851494,public_test
1207,Brevon Microchips,0.25953399613722977,3,0.16508342677295512,public_test
1208,Nolvol Resources,0.5111540631626225,2,0.49227827200130786,public_test
1209,Jovor Networks,0.9165721781410311,3,0.6799491802895459,public_test
1210,Arnos Marketplace,0.7152860390299023,2,0.2113648486522346,public_test
1211,Joval Brands,0.4852000484024383,3,0.06623937602138247,public_test
1212,Zelvel Capital,1.2028247972092236,4,1.3421199500244012,public_test
1213,Nolvis Devices,1.3496853785556722,3,1.5336731599477926,public_test
1214,Ulvyn Microchips,0.4866001661176641,3,0.1920342074380581,public_test
1215,Yorval Partners,0.5272808998578898,5,0.09292405513685531,public_test
1216,Zelvel Capital,0.6645775704897665,5,0.013091811899441197,public_test
1217,Myrnep Technologies,0.7876704849978008,3,0.0676754113210859,public_test
1218,Nolvis Devices,0.5383257352446078,2,0.7864555152881973,public_test
1219,Ulvyn Microchips,0.9076698346298551,3,0.468059218763136,public_test
1220,Talvyn Goods,0.7612625849871177,2,0.5692266655959672,public_test
1221,Ixenix Technologies,0.9848470532844508,2,0.8112516093821389,public_test
1222,Ilval Financial,0.6546036396683768,4,0.19447124448624586,public_test
1223,Ixenix Technologies,0.6784379693750544,3,0.2990690343234045,public_test
1224,Yorven Labs,0.6077513158490055,3,0.1777776177044792,public_test
1225,Ervan Capital,0.14142137081921713,5,0.28284274163843426,public_test
1226,Wyrnik Sciences,0.6560611466827233,1,0.7022414923392887,public_test
1227,Jorval Trading,1.2418309395059444,5,1.2773156611609282,public_test
1228,Crevol Retail,0.6102066870308269,3,0.8045164801506322,public_test
1229,Brevep Systems,0.42494109634178534,2,0.1551641048395519,public_test
1230,Yorvov Pharmaceuticals,0.6848775056649665,1,0.6749652858866363,public_test
1231,Jovor Networks,0.6363782776435531,3,0.5587853674246185,public_test
1232,Jorvis Fuels,0.8918143812929439,3,1.2807463972254758,public_test
1233,Wyrnik Sciences,0.39508017081481084,5,0.34955155357589646,public_test
1234,Plevik Energy,0.4508928958367746,3,0.33095199839285855,public_test
1235,Relvan Software,0.8200089142257831,2,0.7688653455143105,public_test
1236,Plevyl Advisors,0.6840671635426422,2,0.930836301460719,public_test
1237,Urvel Grid,0.7769697389995921,1,0.7943329564658448,public_test
1238,Plevyl Advisors,0.6478885416010208,1,0.6748048534344376,public_test
1239,Volval Devices,0.3488896103406227,1,0.48774558998600054,public_test
1240,Frelis Genomics,0.7462258688138594,6,0.07874043310676448,public_test
1241,Jorvyl Securities,0.9951422216638758,6,0.8592753126432383,public_test
1242,Calvos Genomics,0.5152970672977636,7,0.15602769426259017,public_test
1243,Orevex Renewables,0.5928973839661258,3,0.500972930321664,public_test
1244,Ulvon Renewables,0.5298147936797835,2,0.03871343337613575,public_test
1245,Zrovum Biopharma,0.4146370765633405,5,0.11340071441884314,public_test
1246,Myrnon Therapeutics,0.9665679488305574,2,1.0811356326674726,public_test
1247,Zrovum Biopharma,0.9402403652976904,4,0.6601454170796246,public_test
1248,Ulvon Renewables,0.45607656433835375,3,0.013786366245224058,public_test
1249,Halvav Brands,0.7233689508480761,3,0.0657993796317744,public_test
1250,Krevum Pharmaceuticals,0.5772470517775141,2,0.7182557771855381,public_test
1251,Calvos Genomics,0.6258099093976481,2,0.2812281981953172,public_test
1252,Joval Brands,0.19293203737842063,2,0.16764618466370607,public_test
1253,Jorvis Fuels,0.712267616191321,3,0.05154430780180552,public_test
1254,Plevep Power,0.728294537054903,2,0.44241539479120157,public_test
1255,Dralol Computing,0.6260353422459475,1,0.27813890510296757,public_test
1256,Brevep Systems,0.5087627852499805,5,0.29570810060233144,public_test
1257,Nerval Biopharma,0.5082616546310129,1,0.10226074838165095,public_test
1258,Nerval Biopharma,0.5518925916335884,3,0.2926935776554402,public_test
1259,Zrovov Advisors,0.7396223950559593,3,0.21295687229563487,public_test
1260,Talvix Holdings,0.8399747796473958,1,0.6077117599345956,public_test
1261,Zelvix Therapeutics,0.276909570383592,2,0.23175647803450947,public_test
1262,Nerven Grid,0.675844946686949,1,0.7410667036572197,public_test
1263,Yorval Partners,0.9304906391395545,5,0.5981066349446739,public_test
1264,Urvel Grid,0.948715763129206,4,1.2977349942988976,public_test
1265,Talvep Computing,0.546971220260773,2,0.11938711177865774,public_test
1266,Jorvis Fuels,0.5870923986284314,2,0.2795488247845291,public_test
1267,Yorven Labs,0.9345812404246455,3,0.44421803276285693,public_test
1268,Jorval Trading,0.9753983210501326,4,1.4482164021338702,public_test
1269,Halvix Holdings,0.6731804885724794,5,0.7823390181695213,public_test
1270,Halvix Holdings,,4,,public_test
1271,Yorvov Pharmaceuticals,1.1480919076827203,2,1.6576923946701196,public_test
1272,Plevyl Advisors,0.7860555472002586,1,0.8243807328517054,public_test
1273,Calvos Genomics,0.6164057590514183,1,0.6106974592791022,public_test
1274,Orevov Solutions,0.5906928430312872,3,0.8227232795563532,public_test
1275,Zelvix Therapeutics,0.627027924055085,2,0.11913918791652944,public_test
1276,Ulvyn Microchips,1.0302519089257887,2,1.0428330096446838,public_test
1277,Crevex Labs,0.5333198042629814,4,0.1725661766343195,public_test
1278,Halvix Holdings,0.7120695662417116,1,0.6932678758205663,public_test
1279,Plevep Power,0.9072747050118758,2,0.9447222839169473,public_test
1280,Xelvol Biotech,0.9742632324720313,3,1.1731709771973482,public_test
1281,Halvix Holdings,0.44418497994169487,4,0.12299174108781696,public_test
1282,Plevyl Advisors,0.45337088097003214,1,0.20081062931268673,public_test
1283,Yorvov Pharmaceuticals,1.0378642365928532,7,0.8938772142675446,public_test
1284,Relvos Biosciences,0.9227457162123751,2,1.275413668730987,public_test
1285,Orevov Solutions,0.7071065584588703,3,1.4142131169177405,public_test
1286,Arnos Marketplace,0.4443835612514676,4,0.466478375929858,public_test
1287,Joval Brands,0.03535508383510236,3,0.07071016767020472,public_test
1288,Holtum Asset,0.45940236050045274,2,0.2085746705568371,public_test
1289,Ervan Capital,0.8336041638609007,3,0.6899915799160983,public_test
1290,Xovol Goods,0.8842984252066017,3,1.0304944375071428,public_test
1291,Nolvol Resources,1.0496008424805572,3,0.5046972152582321,public_test
1292,Pleven Trading,0.9160133900225362,2,0.9543543073136029,public_test
1293,Plevep Power,0.25257249847372987,3,0.2077035981942429,public_test
1294,Relvos Biosciences,1.1894376249648655,4,1.3781241027206321,public_test
1295,Strynal Industries,0.7856104114310086,2,0.6861009488926954,public_test
1296,Nolvol Resources,0.8139713270546898,5,0.592104884976071,public_test
1297,Wrelal Financial,0.6940617094896903,3,0.5149430060482916,public_test
1298,Jorval Trading,0.8807367727706925,2,0.8328261792718279,public_test
1299,Calvos Genomics,0.8041212654862631,2,0.7958482216844901,public_test
1300,Orevex Renewables,0.8371439459326636,2,0.5864972569707227,public_test
1301,Strynal Industries,0.7393804252837073,3,0.5105887430636704,public_test
1302,Varvov Retail,0.7771075900363661,4,0.047494224833696586,public_test
1303,Zrovov Advisors,0.6419483685666888,2,0.46605257290643054,public_test
1304,Orevex Renewables,0.596941782542844,4,0.18748385791260402,public_test
1305,Myrnep Technologies,0.5975699078263081,4,0.35554757533176706,public_test
1306,Calvis Sciences,0.7887399080738929,1,1.0159882933482294,public_test
1307,Jorvyl Securities,0.9368384677792936,5,0.701303104614438,public_test
1308,Jorvis Fuels,1.1104774322168107,3,1.0925834439571598,public_test
1309,Kelvik Power,0.7952758100704381,1,0.6377343873591623,public_test
1310,Brevon Microchips,0.6303798918623571,1,0.3398747354494053,public_test
1311,Strynal Industries,0.6457735760561297,2,0.6102782800662473,public_test
1312,Kelvos Resources,0.7166403276288902,2,0.6055855755169935,public_test
1313,Ixenis Outlets,0.685168356240783,2,0.9360829451632966,public_test
1314,Zrovov Advisors,0.5689658963254931,2,0.7966753043219557,public_test
1315,Joval Brands,0.9625052364429831,5,0.9085856137095296,public_test
1316,Xovol Goods,0.8568608022790077,4,1.1064135603840433,public_test
1317,Yorval Partners,0.9132374648998208,4,0.5235435082836742,public_test
1318,Brevon Microchips,0.6884261181144027,3,0.2335546409908239,public_test
1319,Talvix Holdings,0.5450213940834404,2,0.3143785350369799,public_test
1320,Talvyn Goods,1.0772881359145954,4,1.51843718749329,public_test
1321,Yorval Partners,0.4071323749972051,1,0.020043277710221852,public_test
1322,Crevol Retail,0.5334907291518751,1,0.3170555292211018,public_test
1323,Ilval Financial,0.5303300167347912,1,1.0606600334695824,public_test
1324,Yorval Partners,0.6702457294509481,3,0.8095421904927274,public_test
1325,Myrnon Therapeutics,0.7075314881615082,5,0.6077970262863724,public_test
1326,Jorvyl Securities,0.5094785606742056,9,0.46805123207660126,public_test
1327,Jovor Networks,0.49390141652954844,1,0.5355398174446854,public_test
1328,Halvix Holdings,0.8195209060559916,6,0.6139341528542663,public_test
1329,Talvix Holdings,0.535854557883175,4,0.40246691467096474,public_test
1330,Zrovex Industries,0.8320229513866071,1,0.5613596810938637,public_test
1331,Ulvon Renewables,0.8517962002954302,1,1.1805795604157905,public_test
1332,Kelvik Power,0.616945158660964,2,0.18756104144068425,public_test
1333,Yorval Partners,0.8738289755472146,3,0.8126828063697122,public_test
1334,Myrnep Technologies,0.7685413080226854,3,0.12777339656452136,public_test
1335,Zrovov Advisors,0.719425969696857,1,0.7792634176270572,public_test
1336,Yorval Partners,0.4727111433944334,3,0.15960093133161252,public_test
1337,Plevyl Advisors,0.6535404708783844,2,0.12067684393558797,public_test
1338,Yorven Labs,0.6995066382557946,3,0.5438579738678702,public_test
1339,Krevan Investments,0.6979754227047762,3,0.20004600831374791,public_test
1340,Dralol Computing,0.4767990387252762,4,0.19695855474703816,public_test
1341,Halven Investments,1.2981115866622608,4,1.4400004329531373,public_test
1342,Dralol Computing,0.6599166405132,5,0.41161888226614723,public_test
1343,Zrovov Advisors,0.8198561567161301,2,1.0424431409239843,public_test
1344,Plevik Energy,1.2722353726416102,4,1.1870604357916021,public_test
1345,Ilval Financial,0.3739549613993205,1,0.09046393882759346,public_test
1346,Nolvav Commerce,0.6499857715287087,1,0.42299208843321023,public_test
1347,Jorvyl Securities,0.5449386822406539,1,0.7230367720918056,public_test
1348,Plevum Partners,0.8668574505273534,3,0.8497203987328713,public_test
1349,Calvis Sciences,0.6557369304340838,6,0.3044955427848317,public_test
1350,Jovor Networks,0.24748739866038566,2,0.4949747973207713,public_test
1351,Zelvix Therapeutics,0.3535532107677115,2,0.707106421535423,public_test
1352,Zrovov Advisors,1.1738500315952716,4,1.0561660879585828,public_test
1353,Urvel Grid,0.48518472608711627,1,0.14936808665712636,public_test
1354,Dralol Computing,0.45063610321148995,3,0.0012879971199649676,public_test
1355,Talvyn Goods,0.4401995408087172,2,0.27760592664527306,public_test
1356,Wyrnor Solutions,0.7590454096446664,2,0.44169782832915583,public_test
1357,Jorvis Fuels,1.2248152385097415,5,1.0537397983189924,public_test
1358,Ulvon Renewables,1.1093563006473657,3,1.1259858877045594,public_test
1359,Nerven Grid,0.5047132812910974,2,0.5523548516871295,public_test
1360,Varvov Retail,0.6940653716948685,3,0.4051465456212906,public_test
1361,Kelvik Power,0.7611868658527026,3,0.39936570474851874,public_test
1362,Strynal Industries,0.7796790928040668,2,0.882431524975331,public_test
1363,Talvix Holdings,0.8890269039046431,4,0.14823011226400218,public_test
1364,Xovep Stores,0.7018423222034011,3,0.19329852692559435,public_test
1365,Nolvis Devices,1.3426790330449494,4,1.7208244180951153,public_test
1366,Grevel Diagnostics,0.5866325040771433,1,0.4907945709523446,public_test
1367,Orevov Solutions,0.6299748183622054,2,0.5548653158031034,public_test
1368,Arnik Commerce,1.023316829809158,3,0.38421107006372746,public_test
1369,Jorval Trading,0.7248041731657325,6,0.3780571463613187,public_test
1370,Relvon Fuels,0.7392373089939861,1,0.48263674098727805,public_test
1371,Nolvis Devices,0.3194682082613808,2,0.33137343111805984,public_test
1372,Myrnep Technologies,0.7836144032330716,1,1.312630303440193,public_test
1373,Ilval Financial,0.8629701192906221,1,0.825475143763231,public_test
1374,Jorvix Diagnostics,0.3535515794395905,2,0.707103158879181,public_test
1375,Arnos Marketplace,1.3146242877054408,2,1.5335920331546364,public_test
1376,Plevyl Advisors,0.9573006474515635,4,0.675080520168077,public_test
1377,Xovep Stores,0.6331767035091899,1,0.9188519146820047,public_test
1378,Calvis Sciences,1.1577228920140215,4,0.8311997104341333,public_test
1379,Jovik Asset,1.0586125643959878,3,1.0315059162973692,public_test
1380,Frelis Genomics,0.359982591356675,2,0.370274462430265,public_test
1381,Holtum Asset,0.4014566761592236,1,0.036033313570837944,public_test
1382,Talvyn Goods,1.2136645417163197,5,0.9744528568276536,public_test
1383,Yorven Labs,0.2567097532749366,1,0.2386680710294666,public_test
1384,Xovep Stores,0.828970244540524,2,0.3984369012194894,public_test
1385,Plevep Power,0.6614657241214267,3,0.23060396022028767,public_test
1386,Plevep Power,0.4020061494744989,3,0.29583034155311017,public_test
1387,Plevyl Advisors,0.48203777371272954,1,0.0929709002884514,public_test
1388,Yorval Partners,0.8494394331713319,2,0.6975946414777001,public_test
