session,target_position
1210,22.212602533698135
1211,46.942953089916585
1212,70.29872143360839
1213,27.691862853393143
1214,38.64974923227882
1215,31.788730574635352
1216,61.44745318901485
1217,12.532877732511198
1218,26.98175144517464
1219,49.52913858086082
1220,58.87225433288164
1221,38.78456718673215
1222,21.040391675278027
1223,54.06621118776792
1224,37.216411930354425
1225,66.29605597123835
1226,39.86902029565483
1227,52.32092292146734
1228,23.45119301192637
1229,41.15277834326047
1230,48.92340122753479
1231,42.609946418210015
1232,77.79124402838629
1233,23.296281400294706
1234,81.58712121918349
1235,12.137379891359103
1236,2.595182620909089
1237,38.402410373189454
1238,-11.200795012219505
1239,28.84055848515512
1240,36.574992137234176
1241,29.571300561275333
1242,32.94699129254083
1243,50.25117455504626
1244,41.50779515659177
1245,-12.22805463725347
1246,19.466633981833162
1247,65.22737029036932
1248,51.56349132755937
1249,13.751490916415444
1250,8.08012022425147
1251,55.60773940805491
1252,-11.691789005059341
1253,84.31826813889425
1254,61.877061563072644
1255,11.420807699524358
1256,65.05910510974603
1257,20.046783343821453
1258,60.24038792119841
1259,14.127655799956758
1260,75.1228009391396
1261,49.843987978120815
1262,-10.331204287579327
1263,51.4761532626403
1264,9.977754004167174
1265,18.85196322106972
1266,96.46639351435175
1267,17.065449220185602
1268,83.85361407744519
1269,77.43729861817954
1270,49.007739198812374
1271,33.26054079340861
1272,43.77134012277605
1273,25.375354822038265
1274,34.22737524113129
1275,28.10497424884693
1276,90.06355886022178
1277,38.971739265342954
1278,52.55369514956482
1279,19.124195026253144
1280,55.37126994081384
1281,102.67901941776839
1282,29.10252438253596
1283,13.35320211370243
1284,30.309475076122894
1285,57.72667948915152
1286,52.29828404941234
1287,75.2648154248401
1288,35.722415490352276
1289,101.07043919760068
1290,95.41375055594065
1291,21.26019032336404
1292,78.71386500168938
1293,28.047776752888133
1294,75.70129188799731
1295,28.297600149834278
1296,75.5221067477463
1297,17.721213328310068
1298,25.62214362823176
1299,-12.348071685749995
1300,96.98681076339786
1301,46.021966846701
1302,86.54009359832087
1303,-10.258631749408815
1304,77.80129297158113
1305,35.65168861967383
1306,86.36215518928152
1307,94.76979829839968
1308,-11.238781440289753
1309,55.37635131961095
1310,40.66555005890777
1311,38.63698667472095
1312,67.95942058061624
1313,39.21033567073705
1314,37.72628840195782
1315,82.86104348269347
1316,11.2355271417665
1317,-9.399249543494982
1318,27.797407184409813
1319,43.13477378412095
1320,79.6069109133402
1321,-11.842241341182607
1322,23.73526338192087
1323,-11.363161789197559
1324,47.17303711848736
1325,91.16494226400741
1326,9.769558928591234
1327,15.191783718028288
1328,11.452209923378268
1329,66.80808561723597
1330,22.050253365111427
1331,63.86857235318253
1332,70.02021628709893
1333,31.519410910319795
1334,40.773878143246364
1335,30.110556842833827
1336,40.902791956049
1337,82.07317634959081
1338,86.63356728622341
1339,27.220005029416033
1340,62.36268288698678
1341,27.175652816112514
1342,-11.953840792604208
1343,39.809872517738484
1344,10.263625252624182
1345,28.438841203840894
1346,6.264707632934884
1347,96.2018551659337
1348,36.152952402497576
1349,39.926752461082415
1350,53.405173730721124
1351,28.76164693839464
1352,-7.708326362361405
1353,99.99522117520468
1354,-3.8974186550890932
1355,13.995407890972176
1356,58.53641045811516
1357,44.951672056139245
1358,26.12753174588721
1359,-5.345609288574974
1360,74.49655994777605
1361,34.29469364128216
1362,91.99637218049894
1363,-6.6551681621021626
1364,15.954081878048443
1365,62.76374137258826
1366,94.16805782277208
1367,34.42077710706967
1368,52.013453016521574
1369,36.64575683368015
1370,82.3366908458578
1371,-11.128465687720348
1372,17.986163311135225
1373,6.060283149792548
1374,48.361398687200285
1375,46.90726256664028
1376,23.64359948875941
1377,28.825412303328893
1378,8.582796939721817
1379,47.07095120907501
1380,-8.843434059984839
1381,-12.69700577502181
1382,90.7676116950945
1383,7.1026056231901595
1384,16.387548571142396
1385,72.32001287813456
1386,-12.485518651408121
1387,13.656871822315866
1388,48.437704366678915
1389,99.49895719852432
1390,53.72136265912252
1391,41.550003465869814
1392,46.22296044165163
1393,49.89408533792462
1394,66.92102074614384
1395,67.09758417576279
1396,67.90139872773328
1397,19.72497294040993
1398,-6.583066233293185
1399,3.7338811105223813
1400,-11.778370757217775
1401,84.63144739641008
1402,7.131830484259096
1403,33.05780037481588
1404,50.66489521811903
1405,74.61766318863809
1406,22.846239682722324
1407,71.08775149741437
1408,79.98665887611797
1409,70.28348255624759
1410,39.12367153623898
1411,43.72481722704313
1412,2.4161020115976046
1413,99.19928445305541
1414,103.27143981965187
1415,51.14793504224402
1416,1.327248900175097
1417,32.79501856710747
1418,55.20606368501442
1419,29.113456083862022
1420,97.72854676557981
1421,64.80142567028201
1422,4.890444012283542
1423,51.409341968724334
1424,54.82792976523454
1425,3.910211461983973
1426,57.49420260659607
1427,35.592424307396655
1428,82.32242113191082
1429,84.71213035822097
1430,-8.999539565393588
1431,95.4504805257794
1432,60.46230912285029
1433,-12.55142632932483
1434,-12.091365252845732
1435,47.98053834241949
1436,43.04952235884313
1437,43.038632256260705
1438,74.92201133786136
1439,90.39515630921734
1440,78.957068589616
1441,71.67025408518192
1442,1.9994365063886195
1443,36.59717968843307
1444,63.68618601133823
1445,4.056489150150653
1446,22.35453520055573
1447,34.96842180721495
1448,92.78688163751315
1449,24.69722662826073
1450,64.96040706756722
1451,50.201069569925394
1452,82.86956664208358
1453,52.11408769986313
1454,48.12713551865913
1455,67.35077087483832
1456,44.887225242700644
1457,80.40754728513518
1458,34.12975157835241
1459,39.347187773456774
1460,98.9862655777895
1461,39.75808972311496
1462,49.911307921786836
1463,57.453861871134876
1464,62.46524739575081
1465,5.431294183498319
1466,15.456897831553595
1467,73.39583958234054
1468,49.88732135469116
1469,56.45803803452182
1470,26.72234391399503
1471,-8.247038467674555
1472,66.19328514368922
1473,82.7314666044852
1474,43.021585312606646
1475,25.588048644415622
1476,38.32023026946427
1477,71.13379556820747
1478,80.23004798422183
1479,82.97662193865406
1480,37.595043473976645
1481,61.03302678348759
1482,-12.266731118646753
1483,57.08491699273671
1484,15.24109878742934
1485,40.266982542398644
1486,57.68524658630389
1487,52.88160674382674
1488,-11.329227900120168
1489,12.091836942581292
1490,29.834172297903876
1491,23.969634550914343
1492,75.85565187200645
1493,41.505604943774266
1494,56.870244009908994
1495,20.45350231529759
1496,68.2480965542366
1497,89.66849577769686
1498,34.08075791858619
1499,62.62611946464728
1500,25.13072249648082
1501,95.7171574121384
1502,30.703130048096334
1503,31.588364474964887
1504,75.17790788391716
1505,-2.273355918797302
1506,45.30161541627687
1507,-12.196015620841527
1508,2.4160567483086615
1509,41.72345456464415
1510,100.93199264358432
1511,37.9315341739158
1512,52.21001614305403
1513,-12.798715456858849
1514,13.149868781293558
1515,52.47934163408462
1516,86.24736906599107
1517,49.09569534899245
1518,69.33064803574257
1519,-12.292356860858016
1520,-3.2859214225185482
1521,44.23561430939608
1522,-10.164877534600137
1523,-12.236398094102396
1524,24.93523676077253
1525,6.126170183134805
1526,70.3365627600509
1527,40.82907860537048
1528,90.23667134462232
1529,22.076633546592838
1530,48.310979784482086
1531,8.771163223711126
1532,60.53591772809702
1533,111.04584215414846
1534,44.97035266751252
1535,66.29666835389763
1536,82.52107610234218
1537,72.16205832268986
1538,38.02701198052903
1539,13.533724914863736
1540,61.02740139431891
1541,53.50244560962544
1542,64.17987502295104
1543,28.456441328468703
1544,11.20130375026674
1545,79.90780494383169
1546,40.41332398782423
1547,-12.97455528183115
1548,64.83976692833537
1549,7.0685168965646685
1550,10.854104944933285
1551,28.923460694457262
1552,39.277804768306815
1553,33.731261930251264
1554,94.80273750515964
1555,66.63338107160527
1556,41.55801277340872
1557,99.26318411532311
1558,-7.219442087421626
1559,14.779417871603503
1560,46.208228959769244
1561,37.380884388315664
1562,34.094777546948805
1563,68.00423798517905
1564,65.30826457964106
1565,48.47231951053301
1566,51.358844230776555
1567,-11.844577112970605
1568,-9.75371269898409
1569,74.93937872654793
1570,83.10091474325178
1571,38.624760158585666
1572,18.922053613913803
1573,61.98114084861281
1574,12.555342425590508
1575,53.41841916566229
1576,44.238149119152816
1577,69.92861938899196
1578,44.80571183021649
1579,76.13279177001937
1580,18.66344349844355
1581,25.328061363804615
1582,9.502036953977896
1583,39.85026808598927
1584,86.88249441587764
1585,81.11462419821804
1586,52.289058086803884
1587,58.33190515609506
1588,64.73783500946838
1589,-8.36284683088553
1590,44.49269730361968
1591,25.282267259261285
1592,61.47010397019614
1593,36.33263919073602
1594,21.619448227688814
1595,8.247500218981331
1596,62.59771269783994
1597,50.04363641469271
1598,14.681753615279064
1599,51.54611675298455
1600,34.290419600695145
1601,97.95226785388599
1602,48.16295747434868
1603,68.95954067474351
1604,30.45225750568487
1605,43.78132094039975
1606,11.15841745114504
1607,56.46102355997817
1608,52.82232946916511
1609,59.07124882590982
1610,34.93422509167945
1611,7.6143952282299985
1612,47.27227052628849
1613,78.95827312466906
1614,72.63677204510093
1615,56.90518233261707
1616,95.32647633662333
1617,2.247853426885533
1618,56.80516293130246
1619,21.64409350021652
1620,11.46201361298569
1621,8.618430998234288
1622,29.58891903206716
1623,57.0892896928164
1624,54.61397947648445
1625,36.92536049937074
1626,29.74141283241306
1627,31.499036629210746
1628,42.0811055242876
1629,9.049221364833706
1630,96.96218190641869
1631,-12.743697409834729
1632,16.64046303652956
1633,87.77869993840051
1634,1.4001524127775662
1635,-11.7661422374333
1636,32.213543661807456
1637,27.865927654471474
1638,27.050546869982977
1639,17.679915579021173
1640,74.13379352102106
1641,90.00301674092994
1642,58.58710064973323
1643,-11.00182918909211
1644,27.15009323714112
1645,46.62108196709377
1646,88.21230975946274
1647,-0.10612603621758988
1648,10.970136085794518
1649,34.76694458538852
1650,41.23328593385435
1651,76.01255205458196
1652,-12.22863496192944
1653,22.543230508141907
1654,85.5650244955851
1655,78.44668152655079
1656,39.05826509776337
1657,29.004128419864458
1658,99.28705671100975
1659,4.467979374219683
1660,40.792622499370616
1661,49.69562869315085
1662,48.10028880994987
1663,47.49231376296176
1664,4.142244383595967
1665,75.82436191127181
1666,59.17471240576467
1667,72.76396597652854
1668,61.54819276405547
1669,103.77391695500403
1670,61.48475348986172
1671,101.80573165735551
1672,-11.967915275863893
1673,71.79900757415989
1674,24.748477938173423
1675,12.95350021638266
1676,11.190349854894807
1677,47.26374987429329
1678,30.719760126637194
1679,48.45895476135637
1680,100.22703691037167
1681,34.0661043950817
1682,34.77239200280866
1683,53.927301546594016
1684,45.92051640047573
1685,12.783138543190917
1686,30.304951067059726
1687,24.685128296514854
1688,32.21747869348082
1689,91.57788004767252
1690,65.5476610731685
1691,63.421158358753175
1692,34.16306415735928
1693,47.65932578274685
1694,38.32672038915501
1695,91.72869175978173
1696,60.528646050413876
1697,19.251851557330827
1698,52.46954028953392
1699,63.228796346030066
1700,10.221842492904479
1701,-11.859084637392069
1702,26.137501979785807
1703,26.763607014026483
1704,17.910405903868632
1705,8.002823247596714
1706,105.79991881054826
1707,2.649738262022581
1708,13.987719295972376
1709,12.872175943866665
1710,-12.020645314618198
1711,94.87924463009686
1712,50.25803687846302
1713,9.534281919008457
1714,-12.22685992362847
1715,92.97713235977625
1716,59.112265018387326
1717,55.38157451823349
1718,91.33467973180007
1719,34.235031646024275
1720,45.0486531744034
1721,39.0054398564031
1722,86.8708179981374
1723,36.62420187512828
1724,8.425913669089905
1725,62.50057773758703
1726,-4.230403406206736
1727,62.65489225547523
1728,-11.740691533198905
1729,32.77056445333254
1730,18.031075774240954
1731,44.03431163634138
1732,69.24285181020359
1733,83.56128587193575
1734,33.375258869334054
1735,35.62350338545998
1736,5.703031510003574
1737,53.01353066523987
1738,32.62576390570051
1739,62.88545609089969
1740,34.13285478553405
1741,-10.480233940577644
1742,-6.919901194154268
1743,-10.386944803602129
1744,54.30342429607147
1745,1.7871529263307238
1746,59.478852192554584
1747,39.73910055843009
1748,88.17903046432919
1749,78.91627504947633
1750,61.11566030789634
1751,99.91091204946319
1752,97.4347695270445
1753,33.58092874257554
1754,-4.303787659072688
1755,34.71511967460784
1756,97.80578177668393
1757,6.450844779600747
1758,26.573072229400946
1759,-12.069376931930796
1760,-11.77215804403399
1761,49.0700490776106
1762,85.4567211462755
1763,23.9335749092327
1764,19.67779187773776
1765,2.8888910444125044
1766,8.454176661985255
1767,34.23062465818805
1768,65.45547114892233
1769,-12.056007225450454
1770,55.74318422821112
1771,-8.19471610269645
1772,33.26618338967554
1773,33.684809841979394
1774,45.97176242430198
1775,77.67588931436974
1776,64.60052272398694
1777,34.46044453547295
1778,71.07604370720931
1779,67.39010095152712
1780,-8.900012330931505
1781,18.523133416878718
1782,-9.092027968136406
1783,60.45280388014268
1784,64.7835387493412
1785,93.24329155612709
1786,37.42160250825227
1787,31.88430512219713
1788,27.897569385693412
1789,83.16867243850595
1790,103.342270143791
1791,55.533565465479114
1792,70.32208088217236
1793,32.321951144857
1794,25.97490033744572
1795,11.404783258555643
1796,49.49220148804138
1797,36.71638640186211
1798,20.857556770454234
1799,58.41497094652706
1800,56.973549207452194
1801,60.88058254923807
1802,65.87646059831687
1803,46.30940997069728
1804,32.41011767252251
1805,51.5327865909364
1806,15.756298882826536
1807,70.7926950202185
1808,60.45485648233016
1809,4.8166891071999975
1810,52.73241880893176
1811,51.724669704951936
1812,12.20484551232257
1813,53.51915258590766
1814,33.72535605878024
1815,105.14197907581296
1816,48.79594576822624
1817,47.47469583050559
1818,53.30307899002176
1819,65.70547919275758
1820,13.308498139266687
1821,90.20248241142804
1822,7.397836496833148
1823,62.62455579082675
1824,17.37968625071936
1825,12.401207606580037
1826,47.09871799314432
1827,76.25018173195642
1828,30.412198504750233
1829,12.626279153346472
1830,1.774264540091164
1831,25.41901638408676
1832,10.49737185165088
1833,8.712201505784579
1834,35.12862374149005
1835,70.05192433249542
1836,13.484023872695891
1837,16.269440709305357
1838,-12.241193783835676
1839,3.190408233949674
1840,42.26493453475064
1841,24.635922644243493
1842,75.19419572351637
1843,-12.10141424399264
1844,63.045395284564336
1845,17.219878680352515
1846,9.300836537686553
1847,25.210157401743842
1848,32.38126820156217
1849,-11.756844611660085
1850,84.34081918040826
1851,25.60085504690389
1852,21.734355453857013
1853,51.08168756552316
1854,-11.52074155926355
1855,37.07468573627945
1856,61.76119750549463
1857,15.23228814236309
1858,75.38929315804803
1859,23.71191148107344
1860,40.243957450778275
1861,18.29916000037192
1862,-0.8153509443237631
1863,68.6466327970018
1864,-12.19936369850634
1865,78.17789281659249
1866,96.79945931373362
1867,-5.115516147886944
1868,8.142597689717675
1869,-12.089801550394743
1870,22.033573382309992
1871,37.43856239071687
1872,22.055512863140816
1873,70.38864807963267
1874,103.52677695234969
1875,46.15629317076034
1876,71.65094376682175
1877,-5.999433285989963
1878,4.529971856144234
1879,96.63423416305275
1880,41.01652796292662
1881,91.34801906751044
1882,-11.648554981990248
1883,47.32664312664418
1884,24.060395106519636
1885,30.688175621345835
1886,97.57615807205525
1887,67.57856619614671
1888,5.461039183016442
1889,70.0228845469214
1890,106.80882220171848
1891,38.17118879561233
1892,36.71232271052215
1893,96.61469149907592
1894,13.87541193755993
1895,26.61616590535316
1896,49.17159977686849
1897,13.634147641820483
1898,-8.999500262563235
1899,58.01078618285594
1900,47.227774390191335
1901,93.72967104446687
1902,101.44512792512612
1903,33.50872418846797
1904,102.42144489976096
1905,21.46524261536446
1906,79.99951080471573
1907,-12.700931139411377
1908,30.27707754803981
1909,47.4306319295422
1910,42.09626588539939
1911,96.45163281710597
1912,57.78714660145601
1913,-5.108390769372341
1914,47.251435135904536
1915,25.438590008158325
1916,12.608321759329085
1917,6.962988231971942
1918,36.597775929814276
1919,38.68557921880845
1920,52.190297006164876
1921,6.287220102570614
1922,20.40846877820583
1923,58.74542639364043
1924,72.5112975175209
1925,63.643096636885716
1926,1.162657377476984
1927,41.61306885803653
1928,54.64164814950948
1929,60.12298295598218
1930,40.59140554733214
1931,22.404142393561344
1932,34.60397542686393
1933,33.51605387072627
1934,66.59530590325447
1935,96.0167954131204
1936,57.3859741226009
1937,60.383657127003026
1938,31.776845978197503
1939,4.518674810905742
1940,25.519904461656747
1941,40.07524875022825
1942,57.95637177026167
1943,65.60957847552613
1944,33.26243505451089
1945,99.36286001740831
1946,64.87613267966256
1947,66.6008336885135
1948,31.28199469172404
1949,59.94314416067743
1950,20.89303367072212
1951,67.5689199735301
1952,-0.9735711535196673
1953,50.86965225444216
1954,78.16629497638674
1955,93.94920402623855
1956,48.05265551546393
1957,43.52671905198164
1958,88.21885673320364
1959,-12.279274377515474
1960,49.94644478442824
1961,35.99892541733268
1962,94.63963805053575
1963,1.763514770911273
1964,60.72085079986214
1965,74.85917550424908
1966,39.90453710880493
1967,95.22450535026088
1968,48.14304863926163
1969,89.14444091647586
1970,-11.720421495322034
1971,-12.010848591571618
1972,13.740288800787573
1973,81.79129638390593
1974,29.52265595909301
1975,87.72328542532263
1976,5.233341204055312
1977,-11.66594194195222
1978,66.06165108554977
1979,14.919767646607994
1980,-11.92892237250509
1981,10.09422026913947
1982,13.504972657903844
1983,36.063002847697
1984,46.73512503122493
1985,30.06680181659697
1986,53.99346050834801
1987,71.82549830854697
1988,47.15997338971001
1989,44.86052237131575
1990,80.92114181078406
1991,76.96730896232927
1992,36.812065052457214
1993,-1.7133444730855774
1994,100.91731238386026
1995,15.13880823815967
1996,29.949861257268342
1997,34.98228474318797
1998,55.593313479756375
1999,50.793013469226004
2000,85.85449310679434
2001,91.34741206455845
2002,45.32142423774452
2003,24.349876515449036
2004,30.450575539433682
2005,55.3963559338102
2006,43.21185771510193
2007,36.25570428842565
2008,93.86968701231608
2009,47.5205591459287
2010,19.59917129597106
2011,100.14515244968057
2012,28.107491206434855
2013,44.83197641437029
2014,19.51305490651529
2015,54.99079946684735
2016,73.15555585585065
2017,94.45300173815217
2018,19.040851932622296
2019,70.0950927447874
2020,91.30181288991635
2021,52.30867863367141
2022,71.15610950379445
2023,39.47230374338593
2024,21.766965104643607
2025,9.668807714127253
2026,42.46510798153501
2027,22.417607088299665
2028,63.02785718160267
2029,75.39492626544457
2030,71.67633703805981
2031,14.881484025727993
2032,-1.880657596931204
2033,69.56259292981964
2034,33.950413343801294
2035,69.79127702018435
2036,59.38573721883487
2037,14.500314151545462
2038,78.26445438139406
2039,104.15638212303942
2040,41.16502324367958
2041,77.44565180267865
2042,28.459845291252606
2043,15.957845925872073
2044,52.21320836035808
2045,54.708339206134774
2046,51.521045313611246
2047,91.00672403624911
2048,36.63166263363132
2049,-1.8807667892009425
2050,60.073753653042445
2051,2.123305835950256
2052,50.05576067286806
2053,34.02581886566855
2054,-3.726485727786721
2055,82.74350595477152
2056,25.68885669338224
2057,21.80536601767058
2058,53.310468801842276
2059,12.252603495992462
2060,60.695713172887245
2061,50.84028266285102
2062,-10.929120139018481
2063,51.751537370896294
2064,2.1673044227725637
2065,32.960691798166664
2066,92.04936762356304
2067,40.59773719057412
2068,40.20344535706505
2069,31.24094173451507
2070,54.11501541961191
2071,9.556820443714898
2072,34.52201887646819
2073,50.977658374703594
2074,94.74893356274188
2075,89.10502037177406
2076,97.6935858981846
2077,87.22705774059654
2078,73.20414406265209
2079,36.77665652505722
2080,79.18625449268688
2081,46.254538441808414
2082,69.44752086012633
2083,35.46804484914125
2084,21.6109246429954
2085,45.46850933237472
2086,63.04093022135088
2087,15.621488552563433
2088,24.44904259690404
2089,89.85494214285328
2090,97.44222078745834
2091,38.71221353047122
2092,55.35707049182275
2093,101.0830318500765
2094,-11.717033635452173
2095,65.40068920652647
2096,102.01055651249504
2097,53.7764129200102
2098,16.141459957240585
2099,25.428255064521135
2100,23.50610530461556
2101,45.20389828053927
2102,103.9688607134661
2103,27.03686089253109
2104,80.36075098711531
2105,42.33324426781511
2106,-12.769586171153362
2107,12.284242704354527
2108,65.26750017442927
2109,52.03753912345558
2110,56.01233299572958
2111,52.929176194405215
2112,6.750090780541937
2113,87.59395008708707
2114,12.009561084943309
2115,36.989358109147005
2116,57.37681464536116
2117,-2.4317358150649753
2118,-11.801052693189563
2119,1.8327853453684544
2120,27.036456641868806
2121,54.58899584966586
2122,32.46256787684072
2123,10.507425076909481
2124,66.36441918703525
2125,57.41504700492549
2126,86.60187549650401
2127,24.672972429586917
2128,74.95088748948844
2129,45.29890127740643
2130,12.869349609485893
2131,69.0105776294304
2132,-2.321422781641082
2133,51.869177464026734
2134,34.46555826617307
2135,31.6255597378512
2136,38.63322083500947
2137,67.57369152798053
2138,53.417830787580755
2139,0.01617908387479162
2140,83.41927917527684
2141,98.60529125975614
2142,88.49463020704486
2143,-6.414129392479085
2144,48.81494584516521
2145,28.795861402076152
2146,34.76551445750748
2147,49.586392002844896
2148,76.31826668836804
2149,24.44216834577354
2150,41.24661995952624
2151,71.1229404308205
2152,7.907510299532029
2153,77.88174282652314
2154,-6.999652480412713
2155,35.23464734236579
2156,57.41012405269608
2157,8.632376786903592
2158,64.7699302057874
2159,66.31396958188493
2160,23.922419093324372
2161,28.904791757100373
2162,26.902501316661354
2163,-2.1983274617880055
2164,-1.5174930447098987
2165,83.23833059489
2166,21.76556631942252
2167,-4.143344871667424
2168,67.10496952125679
2169,-5.365647016717803
2170,95.62409745312901
2171,29.815452080907782
2172,85.37703550081564
2173,93.61342254769767
2174,36.994479412454055
2175,86.11843699684525
2176,24.743594769452475
2177,42.10943768013437
2178,14.120154249431542
2179,24.988500687762564
2180,67.17637737261799
2181,82.68537166294664
2182,53.02766885706057
2183,62.63404452312555
2184,24.2950098243352
2185,32.49444761899212
2186,46.587383135587295
2187,93.57993862893896
2188,36.92694065219613
2189,40.94774494769675
2190,28.20017054138669
2191,7.442241393518948
2192,6.5196319358871895
2193,50.255333779041116
2194,60.72900553017517
2195,25.502727770130175
2196,79.98685161093528
2197,70.37353038750304
2198,37.52254790525852
2199,41.53458533347135
2200,22.760000108336794
2201,53.23824224395469
2202,23.176069880616826
2203,79.43778664682314
2204,37.72311280258413
2205,2.8069148950124383
2206,94.05507134690282
2207,73.54736567322479
2208,69.76319853809466
2209,-11.900897966562699
2210,30.210663262376677
2211,82.22627898346215
2212,16.19810017901144
2213,53.673027125935334
2214,29.746881855568667
2215,50.10310228387656
2216,64.08395676912144
2217,24.793722210371627
2218,40.4707158050265
2219,60.80060922216658
2220,59.63481019306296
2221,7.174843050907588
2222,63.161447525452296
2223,75.92191092880665
2224,48.16462429533612
2225,74.21792346313714
2226,58.00430944552268
2227,11.417370203685495
2228,40.74674490267594
2229,93.54975703704952
2230,56.68911154869615
2231,45.578494867442274
2232,32.153574972612546
2233,42.534369544625456
2234,-12.411218487971095
2235,44.05739841602174
2236,12.106852052743122
2237,21.616598611668252
2238,68.82316993431483
2239,31.688057076965123
2240,57.26796518681389
2241,41.588305480873636
2242,-12.39391906300074
2243,37.994952931216055
2244,36.06457950128309
2245,50.046466194355396
2246,21.531917436221544
2247,95.47723461363205
2248,15.784170768417127
2249,13.237357958865216
2250,47.12550653216254
2251,61.47862310212158
2252,43.59028271709781
2253,20.787549315461984
2254,21.8102520427224
2255,15.861723826198324
2256,74.9292342108771
